"","DBN","School Name","Total Enrollment","Economic Need Index","% Male","% Black","% White","% Students with Disabilities","% Poverty","GT1","GT2","GT3","GT4","GT5","GTK","GE1","GE2","GE3","GE4","GE5","GE6","GE7","GE8","GEK","ICT1","ICT2","ICT3","ICT4","ICT5","ICT6","ICT7","ICT8","ICTK","ICTGT1","ICTGT2","ICTGT3","ICTGT4","ICTGT5","ICTGTK","SC121","SC1211","SC151","SC611","SC811","middle_levels","elementary_levels","self_contained","gifted","self_contained_and_gifted","school_type","class_option","borough","% Attendance","% Chronically Absent","Year"
"988","29Q181","P.S. 181 Brookfield",326,0.646,0.525,0.794,0.003,0.282,0.739,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,"Elementary","SC","Queens","92.5","24.9","2017-18"
"989","29Q192","I.S. 192 The Linden",486,0.612,0.537,0.784,0.012,0.218,0.749,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens","94.6","12.2","2017-18"
"990","29Q195","P.S. 195 William Haberle",564,0.578,0.489,0.908,0.004,0.172,0.848,0,0,0,0,0,0,2,3,2,2,2,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","91.9","26.5","2017-18"
"991","29Q208","P.S./I.S. 208",707,0.338,0.492,0.744,0.011,0.192,0.472,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","95.5","8.4","2017-18"
"992","29Q238","I.S. 238 - Susan B. Anthony Academy",1404,0.743,0.493,0.367,0.021,0.132,0.9,0,0,0,0,0,0,0,0,0,0,0,11,14,15,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,"Middle","SC","Queens","91.0","31.3","2017-18"
"993","29Q251","P.S. 251 Queens",339,0.55,0.522,0.838,0.012,0.227,0.761,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.8","17.4","2017-18"
"994","29Q259","Pathways College Preparatory School: A College Boa",583,0.508,0.504,0.856,0.012,0.161,0.75,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.9","19.4","2017-18"
"995","29Q268","P.S./I.S. 268",632,0.717,0.508,0.285,0.022,0.141,0.791,0,0,0,0,0,0,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","93.4","20.8","2017-18"
"996","29Q270","The Gordon Parks School",753,0.426,0.499,0.96,0,0.165,0.681,0,0,0,0,0,0,1,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","94.6","13.3","2017-18"
"997","29Q283","Preparatory Academy for Writers: A College Board S",588,0.543,0.461,0.884,0.007,0.162,0.697,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Queens","89.0","30.1","2017-18"
"998","29Q289","Queens United Middle School",204,0.547,0.529,0.882,0.01,0.196,0.745,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.9","20.8","2017-18"
"999","29Q295","P.S./I.S. 295",496,0.596,0.544,0.24,0.034,0.175,0.782,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","94.7","18.1","2017-18"
"1000","29Q327","Eagle Academy for Young Men III",531,0.549,1,0.885,0.019,0.258,0.736,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.6","28.7","2017-18"
"1001","29Q355","Collaborative Arts Middle School",305,0.642,0.485,0.866,0.003,0.259,0.787,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.9","23.3","2017-18"
"1002","29Q356","Community Voices Middle School",302,0.687,0.503,0.864,0.007,0.272,0.732,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.7","34.5","2017-18"
"1003","29Q360","P.S. 360",173,0.427,0.486,0.954,0,0.104,0.613,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Queens","94.9","9.5","2017-18"
"1004","30Q002","P.S. 002 Alfred Zimberg",568,0.615,0.53,0.026,0.398,0.188,0.734,0,0,0,0,0,0,3,3,3,3,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.9","19.2","2017-18"
"1005","30Q010","I.S. 010 Horace Greeley",741,0.794,0.545,0.067,0.161,0.179,0.779,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens","93.5","20.5","2017-18"
"1006","30Q011","P.S. 011 Kathryn Phelan",1027,0.705,0.504,0.022,0.096,0.205,0.689,0,0,0,0,0,0,4,4,5,4,4,3,0,0,3,1,1,1,2,2,2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","95.1","11.4","2017-18"
"1007","30Q017","P.S. 017 Henry David Thoreau",547,0.778,0.525,0.108,0.179,0.197,0.74,0,0,0,0,0,0,3,2,3,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.8","24.7","2017-18"
"1008","30Q069","P.S. 069 Jackson Heights",1033,0.659,0.48,0.004,0.073,0.11,0.628,0,0,0,0,0,0,4,4,5,5,5,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","95.9","10.2","2017-18"
"1009","30Q070","P.S. 070",880,0.743,0.527,0.03,0.37,0.126,0.83,0,0,0,0,0,0,4,5,5,4,4,0,0,0,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.4","16.8","2017-18"
"1010","30Q076","P.S. 076 William Hallet",457,0.851,0.512,0.319,0.088,0.344,0.775,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.0","31.7","2017-18"
"1011","30Q078","P.S./I.S. 78Q",706,0.25,0.507,0.037,0.399,0.126,0.275,0,0,0,0,0,0,4,4,3,2,2,2,2,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","94.3","17.1","2017-18"
"1012","30Q084","P.S. 084 Steinway",272,0.637,0.482,0.07,0.408,0.18,0.57,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Queens","93.2","24.7","2017-18"
"1013","30Q085","P.S. 085 Judge Charles Vallone",657,0.51,0.513,0.03,0.455,0.139,0.428,1,1,1,1,1,1,2,2,1,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens","93.8","17.8","2017-18"
"1014","30Q092","P.S. 092 Harry T. Stewart Sr.",928,0.86,0.514,0.011,0,0.206,0.831,0,0,0,0,0,0,4,4,4,4,4,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","95.5","10.3","2017-18"
"1015","30Q111","P.S. 111 Jacob Blackwell",316,0.972,0.506,0.497,0.032,0.307,0.965,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","89.6","43.5","2017-18"
"1016","30Q112","P.S. 112 Dutch Kills",485,0.87,0.509,0.202,0.089,0.14,0.833,0,0,0,0,0,0,2,1,2,2,2,0,0,0,2,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","90.9","36.2","2017-18"
"1017","30Q122","P.S. 122 Mamie Fay",1361,0.495,0.527,0.05,0.434,0.096,0.536,1,1,1,1,1,1,5,4,4,4,4,4,3,3,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Queens","95.2","11.1","2017-18"
"1018","30Q126","Albert Shanker School for Visual and Performing Ar",658,0.797,0.556,0.167,0.088,0.199,0.868,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,"Middle","SC","Queens","93.3","22.2","2017-18"
"1019","30Q127","P.S. 127 Aerospace Science Magnet School",1299,0.786,0.514,0.108,0.016,0.169,0.858,0,0,0,0,0,0,3,4,3,4,5,3,4,4,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,7,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","93.3","22.1","2017-18"
"1020","30Q141","I.S. 141 The Steinway",1107,0.622,0.537,0.036,0.374,0.131,0.613,0,0,0,0,0,0,0,0,0,0,0,11,11,10,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,"Middle","SC","Queens","95.4","12.0","2017-18"
"1021","30Q145","I.S. 145 Joseph Pulitzer",1699,0.833,0.53,0.019,0.014,0.152,0.95,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,1,8,0,0,0,1,0,1,0,0,"Middle","SC","Queens","95.2","11.3","2017-18"
"1022","30Q148","P.S. 148 Queens",919,0.815,0.487,0.003,0.032,0.166,0.803,0,0,0,0,0,0,4,3,3,3,4,0,0,0,5,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.4","16.1","2017-18"
"1023","30Q149","P.S. 149 Christa Mcauliffe",1054,0.799,0.504,0.013,0.033,0.168,0.78,0,0,0,0,0,0,4,4,6,6,6,0,0,0,4,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.9","12.9","2017-18"
"1024","30Q150","P.S. 150 Queens",1081,0.628,0.485,0.01,0.232,0.13,0.553,1,1,1,1,1,1,4,3,4,4,4,2,0,0,5,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Queens","94.6","13.4","2017-18"
"1025","30Q151","P.S. 151 Mary D. Carter",381,0.846,0.475,0.239,0.066,0.273,0.934,0,0,0,0,0,0,1,1,1,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.4","22.7","2017-18"
"1026","30Q152","P.S. 152 Gwendoline N. Alleyne School",1104,0.81,0.506,0.004,0.035,0.112,0.77,0,0,0,0,0,0,6,5,6,6,5,0,0,0,6,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","96.1","8.5","2017-18"
"1027","30Q166","P.S. 166 Henry Gradstein",1075,0.641,0.492,0.034,0.223,0.112,0.699,1,1,1,2,2,1,5,4,4,5,5,0,0,0,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens","94.9","13.5","2017-18"
"1028","30Q171","P.S. 171 Peter G. Van Alst",503,0.879,0.505,0.272,0.062,0.223,0.93,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","90.5","37.4","2017-18"
"1029","30Q204","I.S. 204 Oliver W. Holmes",484,0.883,0.55,0.167,0.064,0.271,0.917,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.6","25.5","2017-18"
"1030","30Q212","P.S. 212",784,0.671,0.526,0.004,0.105,0.163,0.606,0,0,0,0,0,0,4,4,3,3,3,0,0,0,3,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.4","14.2","2017-18"
"1031","30Q222","P.S. Q222 - Fire Fighter Christopher A. Santora Sc",281,0.652,0.466,0.011,0.107,0.132,0.772,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.8","24.3","2017-18"
"1032","30Q227","I.S. 227 Louis Armstrong",1586,0.629,0.485,0.082,0.265,0.144,0.74,0,0,0,0,0,0,0,0,0,0,5,13,12,12,0,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","96.0","7.8","2017-18"
"1033","30Q228","The Ivan Lafayette Early Childhood School of the A",314,0.799,0.503,0.01,0.032,0.242,0.898,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.0","18.7","2017-18"
"1034","30Q230","I.S. 230",1296,0.73,0.532,0.005,0.047,0.131,0.823,0,0,0,0,0,0,0,0,0,0,0,11,12,11,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,"Middle","SC","Queens","95.3","11.0","2017-18"
"1035","30Q234","P.S. 234",522,0.744,0.525,0.065,0.303,0.176,0.83,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.7","13.8","2017-18"
"1036","30Q235","Academy for New Americans",101,0.826,0.495,0.02,0.129,0.01,0.96,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","95.9","11.2","2017-18"
"1037","30Q280","P.S. 280",688,0.862,0.507,0.015,0.01,0.131,0.949,0,0,0,0,0,0,3,2,2,2,1,0,0,0,3,1,2,2,2,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","95.3","12.1","2017-18"
"1038","30Q286","Young Women's Leadership School, Astoria",565,0.723,0,0.073,0.177,0.124,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","94.8","12.7","2017-18"
"1039","30Q291","Hunters Point Community Middle School",421,0.565,0.496,0.097,0.24,0.242,0.542,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","96.1","8.2","2017-18"
"1040","30Q300","The 30th Avenue School (G&T Citywide)",457,0.298,0.495,0.059,0.313,0.05,0.276,2,2,2,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Middle","GT","Queens","96.3","5.7","2017-18"
"1041","30Q329","East Elmhurst Community School",380,0.805,0.547,0.068,0.026,0.184,0.939,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.5","19.2","2017-18"
"1042","30Q361","The Woodside Community School",260,0.672,0.415,0.004,0.042,0.138,0.812,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Queens","94.2","16.8","2017-18"
"1043","30Q580","Baccalaureate School for Global Education",540,0.396,0.415,0.037,0.285,0.05,0.439,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","96.4","6.8","2017-18"
"1044","31R001","P.S. 001 Tottenville",465,0.362,0.482,0.013,0.759,0.288,0.394,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","93.1","20.7","2017-18"
"1045","31R002","I.S. R002 George L. Egbert",979,0.593,0.492,0.076,0.493,0.242,0.716,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Staten Island","92.5","26.1","2017-18"
"1046","31R003","P.S. 003 The Margaret Gioiosa School",791,0.237,0.54,0.001,0.78,0.216,0.3,1,1,1,1,1,1,2,2,1,1,1,0,0,0,2,1,1,2,3,3,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Staten Island","94.2","15.6","2017-18"
"1047","31R004","P.S. 004 Maurice Wollin",745,0.372,0.566,0.017,0.678,0.346,0.381,0,0,0,0,0,0,1,1,3,0,1,0,0,0,3,4,4,3,4,5,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,0,1,1,0,0,"Elementary","SC","Staten Island","94.0","15.1","2017-18"
"1048","31R005","P.S. 005 Huguenot",302,0.224,0.487,0.003,0.901,0.235,0.248,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Staten Island","95.2","9.8","2017-18"
"1049","31R006","P.S. 6 Corporal Allan F. Kivlehan School",547,0.321,0.543,0.005,0.781,0.336,0.397,0,0,0,0,0,0,1,2,1,1,1,0,0,0,1,1,1,2,2,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,"Elementary","SC","Staten Island","93.3","21.0","2017-18"
"1050","31R007","I.S. 007 Elias Bernstein",1163,0.273,0.492,0.006,0.831,0.173,0.371,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Staten Island","93.4","20.1","2017-18"
"1051","31R008","P.S. 8 Shirlee Solomon",601,0.319,0.534,0.013,0.73,0.215,0.354,1,1,1,1,1,1,1,1,2,2,1,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,1,"Elementary","SC and GT","Staten Island","94.0","16.1","2017-18"
"1052","31R009","Naples Street Elementary School",298,0.412,0.513,0.158,0.497,0.265,0.416,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,"Elementary","SC","Staten Island","95.3","9.0","2017-18"
"1053","31R010","Fort Hill Collaborative Elementary School",165,0.884,0.509,0.267,0.085,0.424,0.897,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","90.0","40.1","2017-18"
"1054","31R011","P.S. 11 Thomas Dongan School",314,0.676,0.545,0.182,0.306,0.232,0.745,0,0,0,0,0,0,2,2,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,"Elementary","SC","Staten Island","93.0","23.7","2017-18"
"1055","31R013","P.S. 013 M. L. Lindemeyer",881,0.691,0.498,0.148,0.198,0.242,0.663,0,0,0,0,0,0,4,3,3,3,3,0,0,0,4,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","93.4","24.0","2017-18"
"1056","31R016","P.S. 016 John J. Driscoll",522,0.911,0.487,0.295,0.071,0.32,0.987,0,0,0,0,0,0,2,2,3,2,2,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","89.1","44.5","2017-18"
"1057","31R018","P.S. 018 John G. Whittier",573,0.935,0.534,0.447,0.035,0.384,0.916,0,0,0,0,0,0,2,1,2,2,2,0,0,0,3,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","89.7","43.8","2017-18"
"1058","31R019","P.S. 019 The Curtis School",591,0.82,0.486,0.117,0.076,0.277,0.851,0,0,0,0,0,0,3,2,2,1,3,0,0,0,2,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","91.8","29.5","2017-18"
"1059","31R020","P.S. 020 Port Richmond",464,0.923,0.504,0.17,0.041,0.379,0.961,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","93.2","21.8","2017-18"
"1060","31R021","P.S. 21 Margaret Emery-Elm Park",367,0.849,0.504,0.27,0.106,0.368,0.812,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,1,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","89.4","38.0","2017-18"
"1061","31R022","P.S. 022 Graniteville",983,0.789,0.494,0.24,0.097,0.269,0.881,0,0,0,0,0,0,4,5,4,3,3,0,0,0,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","91.3","34.0","2017-18"
"1062","31R023","P.S. 023 Richmondtown",564,0.295,0.47,0.012,0.743,0.266,0.372,0,0,0,0,0,0,2,1,2,1,1,0,0,0,4,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","94.5","13.3","2017-18"
"1063","31R024","I.S. 024 Myra S. Barnes",1267,0.331,0.525,0.012,0.779,0.237,0.444,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,0,0,0,0,0,8,7,6,0,0,0,0,0,0,0,3,2,0,0,3,1,0,1,0,0,"Middle","SC","Staten Island","93.6","19.2","2017-18"
"1064","31R026","P.S. 026 The Carteret School",264,0.413,0.473,0.03,0.511,0.22,0.496,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Staten Island","94.0","16.2","2017-18"
"1065","31R027","I.S. 027 Anning S. Prall",1005,0.656,0.507,0.219,0.271,0.242,0.738,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,3,0,0,0,1,0,1,0,0,"Middle","SC","Staten Island","91.4","29.0","2017-18"
"1066","31R028","The Eagle Academy for Young Men of Staten Island",253,0.755,1,0.486,0.095,0.344,0.846,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Staten Island","92.2","26.1","2017-18"
"1067","31R029","P.S. 029 Bardwell",644,0.454,0.547,0.079,0.491,0.207,0.531,0,0,0,0,1,0,2,3,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Staten Island","94.2","16.8","2017-18"
"1068","31R030","P.S. 030 Westerleigh",822,0.32,0.516,0.024,0.605,0.234,0.36,0,0,0,0,0,0,3,3,2,2,2,0,0,0,4,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","94.0","15.7","2017-18"
"1069","31R031","P.S. 031 William T. Davis",388,0.93,0.539,0.459,0.057,0.353,0.91,0,0,0,0,0,0,1,2,1,1,1,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,2,0,1,1,0,0,"Elementary","SC","Staten Island","87.9","51.4","2017-18"
"1070","31R032","P.S. 032 The Gifford School",674,0.305,0.53,0.007,0.755,0.277,0.329,0,0,0,0,0,0,3,2,2,2,2,0,0,0,4,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","93.6","18.4","2017-18"
"1071","31R034","I.S. 034 Tottenville",1091,0.272,0.5,0.006,0.836,0.266,0.345,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,8,6,8,0,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,0,"Middle","SC","Staten Island","92.6","24.0","2017-18"
"1072","31R035","P.S. 35 The Clove Valley School",395,0.364,0.537,0.104,0.532,0.23,0.395,0,0,0,0,0,0,2,2,2,2,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Staten Island","95.0","11.4","2017-18"
"1073","31R036","P.S. 036 J. C. Drumgoole",855,0.273,0.506,0.002,0.78,0.225,0.353,0,0,0,0,0,0,3,2,2,1,2,0,0,0,4,2,2,2,3,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","94.3","13.3","2017-18"
"1074","31R038","P.S. 038 George Cromwell",376,0.575,0.479,0.035,0.492,0.207,0.705,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Staten Island","93.5","24.6","2017-18"
